route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000042,OCESN2204F2542388:2024-08-28T00:25:25Z,2204,0,161,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000068,OCESN2204F2895637:2024-08-28T00:25:25Z,2204,0,162,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000010,OCESN2204F3012809:2024-08-28T00:25:25Z,2204,0,163,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000020,OCESN2204F3064978:2024-08-28T00:25:25Z,2204,0,164,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000055,OCESN2204F3133578:2024-07-05T00:31:08Z,2204,0,165,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000002,OCESN2204F3436688:2024-08-28T00:25:25Z,2204,0,166,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000069,OCESN2208F3089850:2024-07-18T00:28:32Z,2208,1,167,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000010,OCESN2208F3089851:2024-08-28T00:25:25Z,2208,1,168,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000070,OCESN2208F3162586:2024-07-18T00:28:32Z,2208,1,169,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000069,OCESN2210F3090737:2024-07-20T00:29:09Z,2210,1,170,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000070,OCESN2210F3311743:2024-06-30T00:34:43Z,2210,1,171,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000010,OCESN2212F3089504:2024-08-28T00:25:25Z,2212,1,172,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000058,OCESN2213F2185343:2024-05-04T00:34:18Z,2213,1,173,
