service_id,date,exception_type
N718-6-1945122024-BDX#FIV,20241211,2
N718-6-1945122024-BDX#FIV,20241212,2
N719-13-1800102024-PQB#GNF,20241008,2
N719-13-1800102024-PQB#GNF,20241009,2
N719-13-1800102024-PQB#GNF,20241015,2
N719-13-1800102024-PQB#GNF,20241016,2
N719-13-1900012025-PQB#GNF,20250108,2
N719-13-1900012025-PQB#GNF,20250111,2
N719-13-1900122024-PQB#GNF,20241203,2
N719-13-1900122024-PQB#GNF,20241204,2
N719-13-1900122024-PQB#GNF,20241210,2
N719-13-1900122024-PQB#GNF,20241211,2
N719-13-1900122024-PQB#GNF,20241217,2
N719-13-1900122024-PQB#GNF,20241218,2
N719-16-1305102024-GNF#PQB,20241007,2
N719-16-1305102024-GNF#PQB,20241008,2
N719-16-1305102024-GNF#PQB,20241014,2
N719-16-1305102024-GNF#PQB,20241015,2
N719-16-1405012025-GNF#PQB,20250110,2
N719-16-1405122024-GNF#PQB,20241202,2
N719-16-1405122024-GNF#PQB,20241203,2
N719-16-1405122024-GNF#PQB,20241209,2
N719-16-1405122024-GNF#PQB,20241210,2
N719-16-1405122024-GNF#PQB,20241216,2
N719-16-1405122024-GNF#PQB,20241217,2
N720-5-1815102024-MAA#STB,20241008,2
N720-5-1815102024-MAA#STB,20241009,2
N720-5-1815102024-MAA#STB,20241010,2
N720-5-1815102024-MAA#STB,20241015,2
N720-5-1815102024-MAA#STB,20241016,2
N720-5-1815102024-MAA#STB,20241017,2
N720-6-1810102024-STB#MAA,20241007,2
N720-6-1810102024-STB#MAA,20241008,2
N720-6-1810102024-STB#MAA,20241009,2
N720-6-1810102024-STB#MAA,20241014,2
N720-6-1810102024-STB#MAA,20241015,2
N720-6-1810102024-STB#MAA,20241016,2
N721-7-2030012025-BCN#NAN,20250108,2
N721-7-2030112024-BCN#NAN,20241104,2
N721-7-2030112024-BCN#NAN,20241118,2
N721-7-2030112024-BCN#NAN,20241125,2
N721-7-2030122024-BCN#NAN,20241202,2
N721-7-2030122024-BCN#NAN,20241203,2
N721-7-2030122024-BCN#NAN,20241204,2
N721-7-2030122024-BCN#NAN,20241209,2
N721-7-2030122024-BCN#NAN,20241210,2
N721-7-2030122024-BCN#NAN,20241211,2
N721-7-2030122024-BCN#NAN,20241216,2
N721-7-2030122024-BCN#NAN,20241217,2
N721-7-2030122024-BCN#NAN,20241218,2
N721-8-1500012025-NAN#BCN,20250108,2
N721-8-1500012025-NAN#BCN,20250109,2
N721-8-1500112024-NAN#BCN,20241105,2
N721-8-1500112024-NAN#BCN,20241119,2
N721-8-1500112024-NAN#BCN,20241126,2
N721-8-1500122024-NAN#BCN,20241203,2
N721-8-1500122024-NAN#BCN,20241204,2
N721-8-1500122024-NAN#BCN,20241205,2
N721-8-1500122024-NAN#BCN,20241210,2
N721-8-1500122024-NAN#BCN,20241211,2
N721-8-1500122024-NAN#BCN,20241212,2
N721-8-1500122024-NAN#BCN,20241217,2
N721-8-1500122024-NAN#BCN,20241218,2
N721-8-1500122024-NAN#BCN,20241219,2
N73-6-1925082024-LUN#H,20240813,2
N73-6-1925082024-LUN#H,20240814,2
N73-6-1925082024-LUN#H,20240820,2
N73-6-1925082024-LUN#H,20240821,2
N73-6-1925082024-LUN#H,20240827,2
N73-6-1925082024-LUN#H,20240828,2
N73-6-2025012025-LUN#H,20250108,2
N73-6-2025012025-LUN#H,20250109,2
N73-6-2025122024-LUN#H,20241203,2
N73-6-2025122024-LUN#H,20241204,2
N73-6-2025122024-LUN#H,20241210,2
N73-6-2025122024-LUN#H,20241211,2
N73-6-2025122024-LUN#H,20241217,2
N73-6-2025122024-LUN#H,20241218,2
N73-7-1940082024-H#LUN,20240812,2
N73-7-1940082024-H#LUN,20240813,2
N73-7-1940082024-H#LUN,20240819,2
N73-7-1940082024-H#LUN,20240820,2
N73-7-1940082024-H#LUN,20240826,2
N73-7-1940082024-H#LUN,20240827,2
N73-7-2040012025-H#LUN,20250108,2
N73-7-2040122024-H#LUN,20241202,2
N73-7-2040122024-H#LUN,20241203,2
N73-7-2040122024-H#LUN,20241209,2
N73-7-2040122024-H#LUN,20241210,2
N73-7-2040122024-H#LUN,20241216,2
N73-7-2040122024-H#LUN,20241217,2
N74-25-2155012025-CGN#KHG,20250108,2
N74-25-2155012025-CGN#KHG,20250109,2
N74-25-2155122024-CGN#KHG,20241202,2
N74-25-2155122024-CGN#KHG,20241203,2
N74-25-2155122024-CGN#KHG,20241204,2
N74-25-2155122024-CGN#KHG,20241205,2
N74-25-2155122024-CGN#KHG,20241209,2
N74-25-2155122024-CGN#KHG,20241210,2
N74-25-2155122024-CGN#KHG,20241211,2
N74-25-2155122024-CGN#KHG,20241212,2
N74-25-2155122024-CGN#KHG,20241216,2
N74-25-2155122024-CGN#KHG,20241217,2
N74-25-2155122024-CGN#KHG,20241218,2
N74-25-2155122024-CGN#KHG,20241219,2
N74-26-1700012025-KHG#CGN,20250108,2
N74-26-1700012025-KHG#CGN,20250109,2
N74-26-1700012025-KHG#CGN,20250110,2
N74-26-1700122024-KHG#CGN,20241203,2
N74-26-1700122024-KHG#CGN,20241204,2
N74-26-1700122024-KHG#CGN,20241205,2
N74-26-1700122024-KHG#CGN,20241206,2
N74-26-1700122024-KHG#CGN,20241210,2
N74-26-1700122024-KHG#CGN,20241211,2
N74-26-1700122024-KHG#CGN,20241212,2
N74-26-1700122024-KHG#CGN,20241213,2
N74-26-1700122024-KHG#CGN,20241217,2
N74-26-1700122024-KHG#CGN,20241218,2
N74-26-1700122024-KHG#CGN,20241219,2
N74-26-1700122024-KHG#CGN,20241220,2
N743-3-1235102024-BIL#BNO,20241008,2
N743-3-1235102024-BIL#BNO,20241009,2
N743-3-1235102024-BIL#BNO,20241015,2
N743-3-1235102024-BIL#BNO,20241016,2
N743-3-1335012025-BIL#BNO,20250108,2
N743-3-1335122024-BIL#BNO,20241203,2
N743-3-1335122024-BIL#BNO,20241204,2
N743-3-1335122024-BIL#BNO,20241210,2
N743-3-1335122024-BIL#BNO,20241211,2
N743-4-1900102024-BNO#BIL,20241002,2
N743-4-1900102024-BNO#BIL,20241003,2
N743-4-1900102024-BNO#BIL,20241009,2
N743-4-1900102024-BNO#BIL,20241010,2
N743-4-1900102024-BNO#BIL,20241016,2
N743-4-1900102024-BNO#BIL,20241017,2
N743-4-2000012025-BNO#BIL,20250108,2
N743-4-2000012025-BNO#BIL,20250109,2
N743-4-2000122024-BNO#BIL,20241204,2
N743-4-2000122024-BNO#BIL,20241205,2
N743-4-2000122024-BNO#BIL,20241211,2
N743-4-2000122024-BNO#BIL,20241212,2
N744-1-1745082024-GBL#SAMO,20240806,2
N744-1-1745082024-GBL#SAMO,20240807,2
N744-1-1745082024-GBL#SAMO,20240820,2
N744-1-1745082024-GBL#SAMO,20240821,2
N744-1-1745082024-GBL#SAMO,20240827,2
N744-1-1745082024-GBL#SAMO,20240828,2
N744-2-1805082024-SAMO#GBL,20240807,2
N744-2-1805082024-SAMO#GBL,20240808,2
N744-2-1805082024-SAMO#GBL,20240821,2
N744-2-1805082024-SAMO#GBL,20240822,2
N744-2-1805082024-SAMO#GBL,20240828,2
N744-2-1805082024-SAMO#GBL,20240829,2
N746-1-1740082024-CHA#LAR,20240806,2
N746-1-1740082024-CHA#LAR,20240807,2
N746-1-1740082024-CHA#LAR,20240820,2
N746-1-1740082024-CHA#LAR,20240821,2
N746-1-1740082024-CHA#LAR,20240827,2
N746-1-1740082024-CHA#LAR,20240828,2
N746-2-2000082024-LAR#CHA,20240807,2
N746-2-2000082024-LAR#CHA,20240808,2
N746-2-2000082024-LAR#CHA,20240821,2
N746-2-2000082024-LAR#CHA,20240822,2
N746-2-2000082024-LAR#CHA,20240828,2
N746-2-2000082024-LAR#CHA,20240829,2
N749-1-1930102024-PQB#MAA,20241007,2
N749-1-1930102024-PQB#MAA,20241008,2
N749-1-1930102024-PQB#MAA,20241009,2
N749-1-1930102024-PQB#MAA,20241014,2
N749-1-1930102024-PQB#MAA,20241015,2
N749-1-1930102024-PQB#MAA,20241016,2
N749-1-2030012025-PQB#MAA,20250108,2
N749-1-2030122024-PQB#MAA,20241208,2
N749-1-2030122024-PQB#MAA,20241209,2
N749-1-2030122024-PQB#MAA,20241210,2
N749-1-2030122024-PQB#MAA,20241211,2
N749-1-2030122024-PQB#MAA,20241215,2
N749-1-2030122024-PQB#MAA,20241216,2
N749-1-2030122024-PQB#MAA,20241217,2
N749-1-2030122024-PQB#MAA,20241218,2
N749-2-1830102024-MAA#PQB,20241008,2
N749-2-1830102024-MAA#PQB,20241009,2
N749-2-1830102024-MAA#PQB,20241010,2
N749-2-1830102024-MAA#PQB,20241015,2
N749-2-1830102024-MAA#PQB,20241016,2
N749-2-1830102024-MAA#PQB,20241017,2
N749-2-1930012025-MAA#PQB,20250108,2
N749-2-1930012025-MAA#PQB,20250109,2
N749-2-1930122024-MAA#PQB,20241209,2
N749-2-1930122024-MAA#PQB,20241210,2
N749-2-1930122024-MAA#PQB,20241211,2
N749-2-1930122024-MAA#PQB,20241212,2
N749-2-1930122024-MAA#PQB,20241216,2
N749-2-1930122024-MAA#PQB,20241217,2
N749-2-1930122024-MAA#PQB,20241218,2
N749-2-1930122024-MAA#PQB,20241219,2
N759-1-2015012025-STB#PCG,20250108,2
N759-4-2110012025-PCG#STB,20250108,2
N759-4-2110012025-PCG#STB,20250109,2
N76-13-2030012025-N#TO,20250108,2
N76-13-2030012025-N#TO,20250109,2
N76-14-1955012025-TO#N,20250108,2
N760-11-1900102024-AMD#SXP,20241008,2
N760-11-1900102024-AMD#SXP,20241009,2
N760-11-1900102024-AMD#SXP,20241010,2
N760-11-1900102024-AMD#SXP,20241015,2
N760-11-1900102024-AMD#SXP,20241016,2
N760-11-1900102024-AMD#SXP,20241017,2
N760-11-2000122024-AMD#SXP,20241210,2
N760-11-2000122024-AMD#SXP,20241211,2
N760-11-2000122024-AMD#SXP,20241212,2
N760-11-2000122024-AMD#SXP,20241217,2
N760-11-2000122024-AMD#SXP,20241218,2
N760-11-2000122024-AMD#SXP,20241219,2
N760-12-1555102024-SXP#AMD,20241007,2
N760-12-1555102024-SXP#AMD,20241008,2
N760-12-1555102024-SXP#AMD,20241009,2
N760-12-1555102024-SXP#AMD,20241014,2
N760-12-1555102024-SXP#AMD,20241015,2
N760-12-1555102024-SXP#AMD,20241016,2
N760-12-1655122024-SXP#AMD,20241209,2
N760-12-1655122024-SXP#AMD,20241210,2
N760-12-1655122024-SXP#AMD,20241211,2
N760-12-1655122024-SXP#AMD,20241216,2
N760-12-1655122024-SXP#AMD,20241217,2
N760-12-1655122024-SXP#AMD,20241218,2
N770-13-0945082024-PVCN#MAL,20240808,2
N770-13-1000102024-PQB#MAL,20241007,2
N770-13-1000102024-PQB#MAL,20241008,2
N770-13-1000102024-PQB#MAL,20241009,2
N770-13-1000102024-PQB#MAL,20241014,2
N770-13-1000102024-PQB#MAL,20241015,2
N770-13-1000102024-PQB#MAL,20241016,2
N770-13-1100012025-PQB#MAL,20250108,2
N770-13-1100122024-PQB#MAL,20241202,2
N770-13-1100122024-PQB#MAL,20241203,2
N770-13-1100122024-PQB#MAL,20241204,2
N770-13-1100122024-PQB#MAL,20241209,2
N770-13-1100122024-PQB#MAL,20241210,2
N770-13-1100122024-PQB#MAL,20241211,2
N770-26-1810082024-MAL#PQB,20240820,2
N770-26-1840082024-MAL#PQB,20240813,2
N770-26-1840082024-MAL#PQB,20240818,2
N770-26-1840082024-MAL#PQB,20240825,2
N770-26-1840082024-MAL#PQB,20240827,2
N770-26-1840102024-MAL#PQB,20241008,2
N770-26-1840102024-MAL#PQB,20241009,2
N770-26-1840102024-MAL#PQB,20241010,2
N770-26-1840102024-MAL#PQB,20241015,2
N770-26-1840102024-MAL#PQB,20241016,2
N770-26-1840102024-MAL#PQB,20241017,2
N770-26-1940012025-MAL#PQB,20250108,2
N770-26-1940012025-MAL#PQB,20250109,2
N770-26-1940122024-MAL#PQB,20241203,2
N770-26-1940122024-MAL#PQB,20241204,2
N770-26-1940122024-MAL#PQB,20241205,2
N770-26-1940122024-MAL#PQB,20241210,2
N770-26-1940122024-MAL#PQB,20241211,2
N770-26-1940122024-MAL#PQB,20241212,2
N778-3-1920012025-BG#TLS,20250108,2
N778-4-1540012025-TLS#BG,20250108,2
N778-4-1540012025-TLS#BG,20250109,2
N779-1-1710102024-KRT#CMX,20241007,2
N779-1-1710102024-KRT#CMX,20241008,2
N779-1-1710102024-KRT#CMX,20241014,2
N779-1-1710102024-KRT#CMX,20241015,2
N779-1-1810012025-KRT#CMX,20250108,2
N779-1-1810112024-KRT#CMX,20241104,2
N779-1-1810112024-KRT#CMX,20241118,2
N779-1-1810112024-KRT#CMX,20241125,2
N779-1-1810122024-KRT#CMX,20241202,2
N779-1-1810122024-KRT#CMX,20241203,2
N779-1-1810122024-KRT#CMX,20241204,2
N779-1-1810122024-KRT#CMX,20241209,2
N779-1-1810122024-KRT#CMX,20241210,2
N779-1-1810122024-KRT#CMX,20241216,2
N779-1-1810122024-KRT#CMX,20241217,2
N779-2-1815102024-CMX#KRT,20241008,2
N779-2-1815102024-CMX#KRT,20241009,2
N779-2-1815102024-CMX#KRT,20241015,2
N779-2-1815102024-CMX#KRT,20241016,2
N779-2-1915012025-CMX#KRT,20250108,2
N779-2-1915012025-CMX#KRT,20250109,2
N779-2-1915112024-CMX#KRT,20241105,2
N779-2-1915112024-CMX#KRT,20241119,2
N779-2-1915112024-CMX#KRT,20241126,2
N779-2-1915122024-CMX#KRT,20241203,2
N779-2-1915122024-CMX#KRT,20241204,2
N779-2-1915122024-CMX#KRT,20241205,2
N779-2-1915122024-CMX#KRT,20241210,2
N779-2-1915122024-CMX#KRT,20241211,2
N779-2-1915122024-CMX#KRT,20241217,2
N779-2-1915122024-CMX#KRT,20241218,2
N780-5-2020122024-B#PQB,20241202,2
N780-5-2020122024-B#PQB,20241203,2
N780-5-2020122024-B#PQB,20241209,2
N780-5-2020122024-B#PQB,20241210,2
N780-6-1510012025-PQB#B,20250108,2
N780-6-1510122024-PQB#B,20241203,2
N780-6-1510122024-PQB#B,20241204,2
N780-6-1510122024-PQB#B,20241210,2
N780-6-1510122024-PQB#B,20241211,2
N785-5-2140092024-LBO#VGO,20240924,2
N785-5-2140092024-LBO#VGO,20240925,2
N785-5-2140092024-LBO#VGO,20240926,2
N788-1-1950122024-BCN#GEN,20241202,2
N788-1-1950122024-BCN#GEN,20241203,2
N788-1-1950122024-BCN#GEN,20241209,2
N788-1-1950122024-BCN#GEN,20241210,2
N788-2-2025012025-GEN#BCN,20250108,2
N788-2-2025122024-GEN#BCN,20241203,2
N788-2-2025122024-GEN#BCN,20241204,2
N788-2-2025122024-GEN#BCN,20241210,2
N788-2-2025122024-GEN#BCN,20241211,2
N79-12-2030012025-PQB#DO,20250108,2
N79-12-2030012025-PQB#DO,20250109,2
N79-13-1955012025-DO#PQB,20250108,2
N799-1-1845102024-BER#PQB,20241008,2
N799-1-1845102024-BER#PQB,20241009,2
N799-1-1845102024-BER#PQB,20241010,2
N799-1-1845102024-BER#PQB,20241015,2
N799-1-1845102024-BER#PQB,20241016,2
N799-1-1845102024-BER#PQB,20241017,2
N799-1-1945012025-BER#PQB,20250108,2
N799-1-1945012025-BER#PQB,20250109,2
N799-1-1945112024-BER#PQB,20241105,2
N799-1-1945112024-BER#PQB,20241119,2
N799-1-1945112024-BER#PQB,20241126,2
N799-1-1945122024-BER#PQB,20241203,2
N799-1-1945122024-BER#PQB,20241204,2
N799-1-1945122024-BER#PQB,20241205,2
N799-1-1945122024-BER#PQB,20241210,2
N799-1-1945122024-BER#PQB,20241211,2
N799-1-1945122024-BER#PQB,20241212,2
N799-1-1945122024-BER#PQB,20241217,2
N799-1-1945122024-BER#PQB,20241218,2
N799-1-1945122024-BER#PQB,20241219,2
N799-2-2110102024-PQB#BER,20241007,2
N799-2-2110102024-PQB#BER,20241008,2
N799-2-2110102024-PQB#BER,20241009,2
N799-2-2110102024-PQB#BER,20241014,2
N799-2-2110102024-PQB#BER,20241015,2
N799-2-2110102024-PQB#BER,20241016,2
N799-2-2210012025-PQB#BER,20250108,2
N799-2-2210112024-PQB#BER,20241104,2
N799-2-2210112024-PQB#BER,20241118,2
N799-2-2210112024-PQB#BER,20241125,2
N799-2-2210122024-PQB#BER,20241202,2
N799-2-2210122024-PQB#BER,20241203,2
N799-2-2210122024-PQB#BER,20241204,2
N799-2-2210122024-PQB#BER,20241209,2
N799-2-2210122024-PQB#BER,20241210,2
N799-2-2210122024-PQB#BER,20241211,2
N799-2-2210122024-PQB#BER,20241216,2
N799-2-2210122024-PQB#BER,20241217,2
N799-2-2210122024-PQB#BER,20241218,2
N803-3-2130012025-DHA#PQB,20250108,2
N803-3-2130012025-DHA#PQB,20250109,2
N803-3-2130112024-DHA#PQB,20241110,2
N803-3-2130112024-DHA#PQB,20241117,2
N803-3-2130112024-DHA#PQB,20241124,2
N803-3-2130122024-DHA#PQB,20241208,2
N803-3-2130122024-DHA#PQB,20241209,2
N803-3-2130122024-DHA#PQB,20241210,2
N803-3-2130122024-DHA#PQB,20241211,2
N803-3-2130122024-DHA#PQB,20241212,2
N803-3-2130122024-DHA#PQB,20241215,2
N803-4-2105012025-PQB#DHA,20250108,2
N803-4-2105012025-PQB#DHA,20250109,2
N803-4-2105122024-PQB#DHA,20241202,2
N803-4-2105122024-PQB#DHA,20241203,2
N803-4-2105122024-PQB#DHA,20241204,2
N803-4-2105122024-PQB#DHA,20241205,2
N803-4-2105122024-PQB#DHA,20241209,2
N803-4-2105122024-PQB#DHA,20241210,2
N803-4-2105122024-PQB#DHA,20241211,2
N803-4-2105122024-PQB#DHA,20241212,2
N814-1-1645082024-AMD#LVC,20240809,2
N814-1-1645082024-AMD#LVC,20240811,2
N814-1-1645082024-AMD#LVC,20240816,2
N814-1-1645082024-AMD#LVC,20240818,2
N814-1-1645082024-AMD#LVC,20240823,2
N814-1-1645082024-AMD#LVC,20240825,2
N815-1-1500092024-F#LVC,20240902,2
N815-2-2000082024-LVC#F,20240802,2
N815-2-2000082024-LVC#F,20240809,2
N815-2-2000082024-LVC#F,20240816,2
N815-2-2000082024-LVC#F,20240823,2
N815-2-2000092024-LVC#F,20240902,2
N818-1-2000012025-HH#MON,20250108,2
N818-1-2000012025-HH#MON,20250109,2
N818-1-2000122024-HH#MON,20241204,2
N818-1-2000122024-HH#MON,20241205,2
N818-1-2000122024-HH#MON,20241211,2
N818-1-2000122024-HH#MON,20241212,2
N818-2-1925012025-MON#HH,20250108,2
N818-2-1925122024-MON#HH,20241203,2
N818-2-1925122024-MON#HH,20241204,2
N818-2-1925122024-MON#HH,20241210,2
N818-2-1925122024-MON#HH,20241211,2
N824-1-2000082024-AMD#LVC,20240826,2
N824-1-2000092024-AMD#LVC,20240908,2
N824-1-2000092024-AMD#LVC,20240915,2
N824-1-2000092024-AMD#LVC,20240922,2
N824-1-2030012025-AMD#LVC,20250108,2
N824-1-2030112024-AMD#LVC,20241111,2
N824-1-2030112024-AMD#LVC,20241112,2
N824-1-2030112024-AMD#LVC,20241113,2
N824-1-2030112024-AMD#LVC,20241118,2
N824-1-2030112024-AMD#LVC,20241119,2
N824-1-2030112024-AMD#LVC,20241120,2
N824-1-2030112024-AMD#LVC,20241125,2
N824-1-2030112024-AMD#LVC,20241126,2
N824-1-2030112024-AMD#LVC,20241127,2
N824-1-2030122024-AMD#LVC,20241202,2
N824-1-2030122024-AMD#LVC,20241203,2
N824-1-2030122024-AMD#LVC,20241204,2
N824-1-2030122024-AMD#LVC,20241209,2
N824-1-2030122024-AMD#LVC,20241210,2
N824-1-2030122024-AMD#LVC,20241211,2
N824-2-2200012025-LVC#AMD,20250108,2
N824-2-2200012025-LVC#AMD,20250109,2
N824-2-2200112024-LVC#AMD,20241112,2
N824-2-2200112024-LVC#AMD,20241113,2
N824-2-2200112024-LVC#AMD,20241114,2
N824-2-2200112024-LVC#AMD,20241119,2
N824-2-2200112024-LVC#AMD,20241120,2
N824-2-2200112024-LVC#AMD,20241121,2
N824-2-2200112024-LVC#AMD,20241126,2
N824-2-2200112024-LVC#AMD,20241127,2
N824-2-2200112024-LVC#AMD,20241128,2
N824-2-2200122024-LVC#AMD,20241203,2
N824-2-2200122024-LVC#AMD,20241204,2
N824-2-2200122024-LVC#AMD,20241205,2
N824-2-2200122024-LVC#AMD,20241210,2
N824-2-2200122024-LVC#AMD,20241211,2
N824-2-2200122024-LVC#AMD,20241212,2
N83-13-2255122024-M#PRA,20241202,2
N83-13-2255122024-M#PRA,20241203,2
N83-13-2255122024-M#PRA,20241209,2
N83-13-2255122024-M#PRA,20241210,2
N83-14-2235012025-PRA#M,20250108,2
N83-14-2235122024-PRA#M,20241203,2
N83-14-2235122024-PRA#M,20241204,2
N83-14-2235122024-PRA#M,20241210,2
N83-14-2235122024-PRA#M,20241211,2
N831-3-2040122024-ZH#AMD,20241204,2
N831-3-2040122024-ZH#AMD,20241205,2
N831-3-2040122024-ZH#AMD,20241211,2
N831-3-2040122024-ZH#AMD,20241212,2
N831-4-2000122024-AMD#ZH,20241203,2
N831-4-2000122024-AMD#ZH,20241204,2
N831-4-2000122024-AMD#ZH,20241210,2
N831-4-2000122024-AMD#ZH,20241211,2
N834-1-1235092024-BRG#KHG,20240909,2
N834-1-1235092024-BRG#KHG,20240910,2
N834-1-1235092024-BRG#KHG,20240911,2
N834-1-1235092024-BRG#KHG,20240912,2
N834-1-1235092024-BRG#KHG,20240916,2
N834-1-1235092024-BRG#KHG,20240917,2
N834-1-1235092024-BRG#KHG,20240918,2
N834-1-1235092024-BRG#KHG,20240919,2
N834-1-1235092024-BRG#KHG,20240923,2
N834-1-1235092024-BRG#KHG,20240924,2
N834-1-1235092024-BRG#KHG,20240925,2
N834-1-1235092024-BRG#KHG,20240926,2
N834-1-1235102024-BRG#KHG,20241007,2
N834-1-1235102024-BRG#KHG,20241008,2
N834-1-1235102024-BRG#KHG,20241009,2
N834-1-1235102024-BRG#KHG,20241010,2
N834-1-1235102024-BRG#KHG,20241014,2
N834-1-1235102024-BRG#KHG,20241015,2
N834-1-1235102024-BRG#KHG,20241016,2
N834-1-1235102024-BRG#KHG,20241017,2
N834-2-1745092024-KHG#BRG,20240909,2
N834-2-1745092024-KHG#BRG,20240910,2
N834-2-1745092024-KHG#BRG,20240911,2
N834-2-1745092024-KHG#BRG,20240912,2
N834-2-1745092024-KHG#BRG,20240916,2
N834-2-1745092024-KHG#BRG,20240917,2
N834-2-1745092024-KHG#BRG,20240918,2
N834-2-1745092024-KHG#BRG,20240919,2
N834-2-1745092024-KHG#BRG,20240923,2
N834-2-1745092024-KHG#BRG,20240924,2
N834-2-1745092024-KHG#BRG,20240925,2
N834-2-1745092024-KHG#BRG,20240926,2
N834-2-1745102024-KHG#BRG,20241007,2
N834-2-1745102024-KHG#BRG,20241008,2
N834-2-1745102024-KHG#BRG,20241009,2
N834-2-1745102024-KHG#BRG,20241010,2
N834-2-1745102024-KHG#BRG,20241014,2
N834-2-1745102024-KHG#BRG,20241015,2
N834-2-1745102024-KHG#BRG,20241016,2
N834-2-1745102024-KHG#BRG,20241017,2
N836-1-1415012025-AMD#MIO,20250108,2
N836-1-1415122024-AMD#MIO,20241202,2
N836-1-1415122024-AMD#MIO,20241203,2
N836-1-1415122024-AMD#MIO,20241209,2
N836-1-1415122024-AMD#MIO,20241210,2
N836-2-1830012025-MIO#AMD,20250108,2
N836-2-1830012025-MIO#AMD,20250109,2
N836-2-1830122024-MIO#AMD,20241203,2
N836-2-1830122024-MIO#AMD,20241204,2
N836-2-1830122024-MIO#AMD,20241210,2
N836-2-1830122024-MIO#AMD,20241211,2
N839-1-1625102024-BNO#GBL,20241008,2
N839-1-1625102024-BNO#GBL,20241009,2
N839-1-1625102024-BNO#GBL,20241015,2
N839-1-1625102024-BNO#GBL,20241016,2
N839-1-1725012025-BNO#GBL,20250108,2
N839-1-1725122024-BNO#GBL,20241203,2
N839-1-1725122024-BNO#GBL,20241204,2
N839-1-1725122024-BNO#GBL,20241210,2
N839-1-1725122024-BNO#GBL,20241211,2
N839-2-1950092024-GBL#BNO,20240928,2
N839-2-1950102024-GBL#BNO,20241002,2
N839-2-1950102024-GBL#BNO,20241003,2
N839-2-1950102024-GBL#BNO,20241009,2
N839-2-1950102024-GBL#BNO,20241010,2
N839-2-1950102024-GBL#BNO,20241016,2
N839-2-1950102024-GBL#BNO,20241017,2
N839-2-2050012025-GBL#BNO,20250108,2
N839-2-2050012025-GBL#BNO,20250109,2
N839-2-2050122024-GBL#BNO,20241204,2
N839-2-2050122024-GBL#BNO,20241205,2
N839-2-2050122024-GBL#BNO,20241211,2
N839-2-2050122024-GBL#BNO,20241212,2
N84-3-2105092024-PRA#BRG,20240916,2
N84-3-2105092024-PRA#BRG,20240917,2
N84-3-2105092024-PRA#BRG,20240918,2
N84-3-2105092024-PRA#BRG,20240923,2
N84-3-2105092024-PRA#BRG,20240924,2
N84-3-2105092024-PRA#BRG,20240925,2
N84-3-2105102024-PRA#BRG,20241008,2
N84-3-2105102024-PRA#BRG,20241009,2
N84-3-2105102024-PRA#BRG,20241015,2
N84-3-2105102024-PRA#BRG,20241016,2
N84-3-2105102024-PRA#BRG,20241022,2
N84-3-2105102024-PRA#BRG,20241023,2
N84-4-1805092024-BRG#PRA,20240917,2
N84-4-1805092024-BRG#PRA,20240918,2
N84-4-1805092024-BRG#PRA,20240919,2
N84-4-1805092024-BRG#PRA,20240924,2
N84-4-1805092024-BRG#PRA,20240925,2
N84-4-1805092024-BRG#PRA,20240926,2
N84-4-1805102024-BRG#PRA,20241008,2
N84-4-1805102024-BRG#PRA,20241009,2
N84-4-1805102024-BRG#PRA,20241010,2
N84-4-1805102024-BRG#PRA,20241015,2
N84-4-1805102024-BRG#PRA,20241016,2
N84-4-1805102024-BRG#PRA,20241017,2
N84-4-1805102024-BRG#PRA,20241022,2
N84-4-1805102024-BRG#PRA,20241023,2
N84-4-1805102024-BRG#PRA,20241024,2
N844-1-1920102024-KHG#GET,20241002,2
N844-1-1920102024-KHG#GET,20241003,2
N844-1-1920102024-KHG#GET,20241009,2
N844-1-1920102024-KHG#GET,20241010,2
N844-1-1920102024-KHG#GET,20241016,2
N844-1-1920102024-KHG#GET,20241017,2
N844-1-2020122024-KHG#GET,20241204,2
N844-1-2020122024-KHG#GET,20241205,2
N844-1-2020122024-KHG#GET,20241211,2
N844-1-2020122024-KHG#GET,20241212,2
N844-2-1440102024-GET#KHG,20241008,2
N844-2-1440102024-GET#KHG,20241009,2
N844-2-1440102024-GET#KHG,20241015,2
N844-2-1440102024-GET#KHG,20241016,2
N844-2-1540122024-GET#KHG,20241203,2
N844-2-1540122024-GET#KHG,20241204,2
N844-2-1540122024-GET#KHG,20241210,2
N844-2-1540122024-GET#KHG,20241211,2
N846-13-1735122024-DHA#MIO,20241202,2
N846-13-1735122024-DHA#MIO,20241209,2
N846-26-2145122024-MIO#DHA,20241203,2
N846-26-2145122024-MIO#DHA,20241210,2
N867-1-1555122024-FR#PRS,20241203,2
N867-1-1555122024-FR#PRS,20241210,2
N867-1-1555122024-FR#PRS,20241217,2
N867-2-1605122024-PRS#FR,20241202,2
N867-2-1605122024-PRS#FR,20241209,2
N867-2-1605122024-PRS#FR,20241216,2
N872-1-1830012025-PRA#BAC,20250108,2
N872-1-1830122024-PRA#BAC,20241203,2
N872-1-1830122024-PRA#BAC,20241204,2
N872-1-1830122024-PRA#BAC,20241210,2
N872-1-1830122024-PRA#BAC,20241211,2
N872-1-1830122024-PRA#BAC,20241217,2
N872-1-1830122024-PRA#BAC,20241218,2
N872-2-0630122024-BAC#PRA,20241202,2
N872-2-0630122024-BAC#PRA,20241203,2
